command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,resp_read_fun,resp_write_fun,sub_function,resp_length,setpoint,control_mode,control_scheme,pump,solenoid,measurement,time,result
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.110652,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,16.724138,1.007711,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.275862,1.052997,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.08046,1.205775,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.022989,1.224308,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.42528699999999997,1.173953,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0,1.058994,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.247375,4
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.182392,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,7.597701,1.174747,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.597701,1.258322,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.678161,1.0625120000000001,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.022374,4
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.001766,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.16092,1.034369,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7126439999999999,1.2159440000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,32.080459999999995,1.197898,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.148626,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.229885000000001,1.049527,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006289,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.482759,1.06264,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003267,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.095004,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.114943,1.1152440000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0,1.123514,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-2.6e+35,1.038694,1
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,7.229885,1.207897,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-9.22e+20,1.12073,1
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.574713,1.192976,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0,1.051911,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.45977,1.163607,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.045977,1.274837,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.120906,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.287356,1.2528920000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.471264,1.261803,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.072682,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-1.44e+16,1.2470569999999999,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.234785,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.125,1.264402,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.098839,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.126437,1.251843,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006436,7
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.275862,1.26746,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.255244,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.1765139999999998,0
4,4,183,233,9,18,15,3,10,0,19,20,0,1,0,0,0.275862,1.152225,6
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.40229899999999996,1.216078,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.4375,1.10185,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.875,1.279935,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.25,1.0735709999999998,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.21839099999999997,1.189821,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.2667329999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.127974,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,14.666666000000001,1.033547,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.1161379999999999,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.002319,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.289492,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.161301,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.011493999999999999,1.185308,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.471264,1.048828,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.632184,1.280757,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7471260000000001,1.2958370000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.2877809999999998,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.8390800000000005,1.150299,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.632184,1.294193,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-1.62e+34,1.236767,1
50,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.269522,6
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.321839,1.0286899999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,19.298849,1.248728,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.057471,1.235164,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-220000000000000.0,1.135025,1
4,0,183,0,9,0,3,3,0,0,123,20,0,1,1,0,0.0,1.002143,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.5,1.184476,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.273555,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.125,1.265136,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.08046,1.254492,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.137931,1.063718,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-3358720.0,1.2266489999999999,1
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,4.609196,1.214318,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,6.126437,1.0566309999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.080239,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0625,1.14119,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.103448,1.080927,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.689655,1.285409,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,6.149426,1.098671,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.252874,1.054259,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.1875,1.014343,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.022989,1.273799,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.138479,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.625,1.286354,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,14.252873999999998,1.172348,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.276907,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.75,1.116855,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.625,1.192012,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.1747450000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.5862069999999999,1.135029,0
4,4,13,233,1,18,3,3,10,0,19,20,0,1,0,0,0.068966,1.183296,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.471264,1.01954,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,14.275863000000001,1.120049,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.655172,1.16921,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.091954,1.124211,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.3125,1.170324,2
4,4,183,233,9,18,3,3,10,0,19,80,0,1,0,0,0.16092,1.246577,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.43678199999999995,1.011459,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.1255709999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.068966,1.257416,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.689655,1.072022,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.21839099999999997,1.033128,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.5057470000000001,1.23482,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.1875,1.075815,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.005575,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.057471,1.215909,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.1330770000000001,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.199913,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.211063,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.1138059999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.132465,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.6875,1.065863,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-12800.0,1.21213,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.20689699999999997,1.14016,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.095369,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.252874,1.031644,4
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.275862,1.034926,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.121235,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.223171,0
4,4,183,233,9,18,19,3,10,0,19,20,0,1,0,0,0.252874,1.168215,6
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.219947,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.6875,1.220621,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7241380000000001,1.1465290000000001,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.241379,1.123928,4
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.287356,1.223388,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.5862069999999999,1.244024,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0,1.219151,2
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,3.563219,1.282275,3
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.160397,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,20.551725,1.219368,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.059256,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.116406,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,1.218391,1.27663,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.017771,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.793103,1.2197850000000001,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.241379,1.164683,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.149834,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.08046,1.084365,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.2630370000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.264773,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,4.2298849999999995,1.158722,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.8125,1.0704360000000002,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.239663,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0089780000000002,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.25,1.2133399999999999,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,19.609196,1.061901,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.620689000000002,1.288693,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003107,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.282816,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.175846,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.011515,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.008405,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.111376,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.101723,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.1128129999999998,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.212379,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.689655,1.199401,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.2271969999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.011493999999999999,1.200297,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.154175,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.009635,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-9.22e+20,1.187599,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.252874,1.037655,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.3125,1.1102610000000002,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006281,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.125,1.244402,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.138107,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.195398,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.091954,1.2251940000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.701149,1.014788,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.42528699999999997,1.1495389999999999,0
4,4,183,233,9,18,3,3,10,0,19,80,0,1,0,0,0.114943,1.150464,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-2.48e+26,1.210302,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.16092,1.285916,0
4,4,183,233,9,18,17,3,10,0,19,20,0,1,0,0,0.264368,1.261451,6
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.211981,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.209546,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.001582,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,19.252874,1.1804860000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,0.252874,1.2247860000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.43678199999999995,1.041495,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.0919290000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.039907,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.137931,1.1807459999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.210594,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003832,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.172414,1.2411299999999998,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0625,1.235215,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.203792,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.00745,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.051021,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.1875,1.026549,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.001536,7
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0057909999999999,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.425286999999999,1.18597,0
36,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.632184,1.126265,6
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,14.655172,1.09408,3
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.125003999999999,1.0700530000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.125,1.074306,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.21839099999999997,1.153514,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-2.3e+17,1.20068,1
2,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.666667,1.088765,6
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,19.563219,1.22222,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0,1.173802,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.42528699999999997,1.160506,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,5.597701,1.153666,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.0285739999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.074468,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.22988499999999998,1.1023120000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.20689699999999997,1.095899,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.002176,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.126437,1.0097690000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.471264,1.0479370000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.175166,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.00874,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.29885100000000003,1.083135,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-0.796875,1.148155,1
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.203381,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.0142879999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-800.0,1.135108,1
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.8125,1.228851,2
4,4,183,233,9,18,3,3,10,0,19,90,2,1,0,0,0.689655,1.284074,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.287017,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.260752,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.175375,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.735632,1.075531,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.69e+19,1.0577159999999999,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.000307,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,16.103448999999998,1.212656,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.103448,1.209395,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.666667,1.054984,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8620690000000001,1.045339,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0088840000000001,7
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.287565,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.125977,1.249826,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.091954,1.080983,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.175616,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.20689699999999997,1.0026899999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.257085,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-2.42e+26,1.154872,1
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.75,1.195792,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.158193,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.125,1.1066850000000001,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.597701,1.2776370000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.125,1.099336,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.298916,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.1875,1.1141020000000001,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.002561,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.8125,1.008017,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.252874,1.074934,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.295657,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.050556,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.180592,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.090624,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,19.620689000000002,1.001702,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.125,1.253541,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.1875,1.2273049999999999,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0002229999999999,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.37931,1.1653879999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.0,1.2205290000000002,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.448276,1.1092110000000002,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.000211,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.134643,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.448276,1.1489639999999999,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.0614219999999999,4
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0053040000000002,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.034483,1.157964,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.625,1.041626,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.2431299999999998,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.1875,1.2905959999999999,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,8589934592.0,1.071927,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.149425,1.084983,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.758621,1.048438,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.1775129999999998,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.20689699999999997,1.196617,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.229645,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.2098659999999999,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0014809999999998,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.1213540000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7241380000000001,1.135227,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,27.149424,1.087734,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.140662,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.091954,1.032457,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.0625,1.123205,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.201629,4
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.099115,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-14000000000000.0,1.074757,1
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.159457,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.298761,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003285,7
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.004413,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.816092,1.122803,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.009113,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.1232959999999999,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,13.977012,1.299709,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.2888469999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.0,1.282518,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.12989,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.252104,4
